线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次
2001,单线,2071.557,2024-02-25 05:58:00,0.07,1,0.06,1,1,69,102,1580,83432
2001,单线,2071.589,2024-02-25 05:58:00,0.07,1,0.06,1,1,69,102,1580,83432
2001,单线,2071.874,2024-02-25 05:58:00,0.08,1,0.08,1,1,68,102,1580,83432
2001,单线,2071.837,2024-02-25 05:58:00,0.06,1,0.08,1,1,68,102,1580,83432
2001,单线,2071.521,2024-02-25 05:58:00,0.07,1,0.06,1,1,69,102,1580,83432
2001,单线,2072.111,2024-02-25 05:58:00,0.06,1,0.06,1,1,68,102,1580,83432
2001,单线,2072.075,2024-02-25 05:58:00,0.07,1,0.05,1,1,68,102,1580,83432
2001,单线,2071.689,2024-02-25 05:58:00,0.07,1,0.06,1,1,69,102,1580,83432
2001,单线,2082.117,2024-02-25 06:07:00,0.07,1,0.07,1,1,59,102,1580,83432
2001,单线,2082.085,2024-02-25 06:07:00,0.07,1,0.09,1,1,59,102,1580,83432
2001,单线,2082.403,2024-02-25 06:07:00,0.06,1,0.06,1,1,61,102,1580,83432
2001,单线,2082.333,2024-02-25 06:07:00,0.08,1,0.07,1,1,61,102,1580,83432
2001,单线,2082.224,2024-02-25 06:07:00,0.06,1,0.08,1,1,60,102,1580,83432
2001,单线,2082.293,2024-02-25 06:07:00,0.06,1,0.06,1,1,60,102,1580,83432
2001,单线,2082.018,2024-02-25 06:07:00,0.08,1,0.08,1,1,58,102,1580,83432
2001,单线,2082.442,2024-02-25 06:07:00,0.06,1,0.06,1,1,61,102,1580,83432
2001,单线,2082.257,2024-02-25 06:07:00,0.08,1,0.07,1,1,60,102,1580,83432
2001,单线,2082.049,2024-02-25 06:07:00,0.06,1,0.08,1,1,59,102,1580,83432
2001,单线,2082.474,2024-02-25 06:07:00,0.07,1,0.07,1,1,61,102,1580,83432
2001,单线,2082.37,2024-02-25 06:07:00,0.06,1,0.06,1,1,61,102,1580,83432
2001,单线,2081.98,2024-02-25 06:07:00,0.08,1,0.09,1,1,58,102,1580,83432
2001,单线,2083.139,2024-02-25 06:08:00,0.08,1,0.07,1,1,63,102,1580,83432
2001,单线,2082.953,2024-02-25 06:08:00,0.06,1,0.06,1,1,63,102,1580,83432
2001,单线,2083.065,2024-02-25 06:08:00,0.08,1,0.08,1,1,63,102,1580,83432
2001,单线,2082.879,2024-02-25 06:08:00,0.06,1,0.07,1,1,63,102,1580,83432
2001,单线,2082.803,2024-02-25 06:08:00,0.06,1,0.07,1,1,62,102,1580,83432
2001,单线,2083.026,2024-02-25 06:08:00,0.08,1,0.09,1,1,63,102,1580,83432
2001,单线,2082.619,2024-02-25 06:08:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2082.584,2024-02-25 06:08:00,0.08,1,0.06,1,1,62,102,1580,83432
2001,单线,2083.172,2024-02-25 06:08:00,0.06,1,0.06,1,1,63,102,1580,83432
2001,单线,2082.513,2024-02-25 06:08:00,0.08,1,0.07,1,1,61,102,1580,83432
2001,单线,2082.919,2024-02-25 06:08:00,0.07,1,0.07,1,1,63,102,1580,83432
2001,单线,2082.689,2024-02-25 06:08:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2082.545,2024-02-25 06:08:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2083.099,2024-02-25 06:08:00,0.08,1,0.08,1,1,63,102,1580,83432
2001,单线,2082.656,2024-02-25 06:08:00,0.07,1,0.07,1,1,62,102,1580,83432
2001,单线,2082.836,2024-02-25 06:08:00,0.06,1,0.08,1,1,63,102,1580,83432
2001,单线,2082.73,2024-02-25 06:08:00,0.06,1,0.07,1,1,62,102,1580,83432
2001,单线,2082.992,2024-02-25 06:08:00,0.07,1,0.06,1,1,63,102,1580,83432
2001,单线,2082.763,2024-02-25 06:08:00,0.08,1,0.07,1,1,62,102,1580,83432
2001,单线,2086.95,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.69,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2087.165,2024-02-25 06:12:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.989,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.917,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.844,2024-02-25 06:12:00,0.08,1,0.08,1,1,62,102,1580,83432
2001,单线,2087.345,2024-02-25 06:12:00,0.08,1,0.06,1,1,61,102,1580,83432
2001,单线,2087.308,2024-02-25 06:12:00,0.06,1,0.06,1,1,61,102,1580,83432
2001,单线,2087.421,2024-02-25 06:12:00,0.08,1,0.07,1,1,61,102,1580,83432
2001,单线,2087.274,2024-02-25 06:12:00,0.06,1,0.06,1,1,61,102,1580,83432
2001,单线,2087.203,2024-02-25 06:12:00,0.08,1,0.06,1,1,62,102,1580,83432
2001,单线,2087.133,2024-02-25 06:12:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.651,2024-02-25 06:12:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.879,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2087.06,2024-02-25 06:12:00,0.06,1,0.05,1,1,62,102,1580,83432
2001,单线,2087.094,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.723,2024-02-25 06:12:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2087.378,2024-02-25 06:12:00,0.07,1,0.07,1,1,61,102,1580,83432
2001,单线,2087.458,2024-02-25 06:12:00,0.08,1,0.07,1,1,60,102,1580,83432
2001,单线,2087.022,2024-02-25 06:12:00,0.08,1,0.06,1,1,62,102,1580,83432
2001,单线,2086.805,2024-02-25 06:12:00,0.06,1,0.07,1,1,62,102,1580,83432
2001,单线,2087.49,2024-02-25 06:12:00,0.08,1,0.07,1,1,60,102,1580,83432
2001,单线,2087.236,2024-02-25 06:12:00,0.07,1,0.07,1,1,61,102,1580,83432
2001,单线,2086.762,2024-02-25 06:12:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2088.249,2024-02-25 06:13:00,0.07,1,0.06,1,1,54,102,1580,83432
2001,单线,2087.888,2024-02-25 06:13:00,0.07,1,0.07,1,1,56,102,1580,83432
2001,单线,2088.177,2024-02-25 06:13:00,0.06,1,0.06,1,1,54,102,1580,83432
2001,单线,2087.923,2024-02-25 06:13:00,0.07,1,0.07,1,1,56,102,1580,83432
2001,单线,2088.318,2024-02-25 06:13:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2087.527,2024-02-25 06:13:00,0.07,1,0.07,1,1,60,102,1580,83432
2001,单线,2087.773,2024-02-25 06:13:00,0.06,1,0.08,1,1,58,102,1580,83432
2001,单线,2087.697,2024-02-25 06:13:00,0.06,1,0.06,1,1,58,102,1580,83432
2001,单线,2087.665,2024-02-25 06:13:00,0.06,1,0.08,1,1,59,102,1580,83432
2001,单线,2088.286,2024-02-25 06:13:00,0.07,1,0.06,1,1,53,102,1580,83432
2001,单线,2088.069,2024-02-25 06:13:00,0.08,1,0.07,1,1,55,102,1580,83432
2001,单线,2088.425,2024-02-25 06:13:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2088.215,2024-02-25 06:13:00,0.06,1,0.06,1,1,54,102,1580,83432
2001,单线,2087.813,2024-02-25 06:13:00,0.07,1,0.08,1,1,57,102,1580,83432
2001,单线,2087.848,2024-02-25 06:13:00,0.06,1,0.07,1,1,57,102,1580,83432
2001,单线,2087.733,2024-02-25 06:13:00,0.07,1,0.07,1,1,58,102,1580,83432
2001,单线,2088.034,2024-02-25 06:13:00,0.07,1,0.06,1,1,55,102,1580,83432
2001,单线,2088.107,2024-02-25 06:13:00,0.06,1,0.06,1,1,54,102,1580,83432
2001,单线,2088.145,2024-02-25 06:13:00,0.07,1,0.06,1,1,54,102,1580,83432
2001,单线,2087.997,2024-02-25 06:13:00,0.08,1,0.06,1,1,55,102,1580,83432
2001,单线,2087.629,2024-02-25 06:13:00,0.08,1,0.08,1,1,59,102,1580,83432
2001,单线,2087.596,2024-02-25 06:13:00,0.06,1,0.08,1,1,59,102,1580,83432
2001,单线,2088.393,2024-02-25 06:13:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2088.355,2024-02-25 06:13:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2087.962,2024-02-25 06:13:00,0.07,1,0.06,1,1,56,102,1580,83432
2001,单线,2087.56,2024-02-25 06:13:00,0.06,1,0.08,1,1,60,102,1580,83432
2001,单线,2088.774,2024-02-25 06:14:00,0.08,1,0.06,1,1,51,102,1580,83432
2001,单线,2089.049,2024-02-25 06:14:00,0.06,1,0.08,1,1,49,102,1580,83432
2001,单线,2088.949,2024-02-25 06:14:00,0.07,1,0.08,1,1,50,102,1580,83432
2001,单线,2089.086,2024-02-25 06:14:00,0.06,1,0.07,1,1,48,102,1580,83432
2001,单线,2088.737,2024-02-25 06:14:00,0.06,1,0.06,1,1,52,102,1580,83432
2001,单线,2089.014,2024-02-25 06:14:00,0.06,1,0.07,1,1,49,102,1580,83432
2001,单线,2088.805,2024-02-25 06:14:00,0.06,1,0.07,1,1,51,102,1580,83432
2001,单线,2088.98,2024-02-25 06:14:00,0.06,1,0.07,1,1,49,102,1580,83432
2001,单线,2088.915,2024-02-25 06:14:00,0.06,1,0.07,1,1,50,102,1580,83432
2001,单线,2088.841,2024-02-25 06:14:00,0.06,1,0.06,1,1,51,102,1580,83432
2001,单线,2088.495,2024-02-25 06:14:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2089.258,2024-02-25 06:14:00,0.08,1,0.07,1,1,47,102,1580,83432
2001,单线,2089.119,2024-02-25 06:14:00,0.07,1,0.06,1,1,48,102,1580,83432
2001,单线,2088.67,2024-02-25 06:14:00,0.06,1,0.08,1,1,52,102,1580,83432
2001,单线,2088.531,2024-02-25 06:14:00,0.08,1,0.07,1,1,53,102,1580,83432
2001,单线,2088.706,2024-02-25 06:14:00,0.06,1,0.06,1,1,52,102,1580,83432
2001,单线,2088.633,2024-02-25 06:14:00,0.07,1,0.06,1,1,52,102,1580,83432
2001,单线,2089.19,2024-02-25 06:14:00,0.07,1,0.08,1,1,47,102,1580,83432
2001,单线,2088.564,2024-02-25 06:14:00,0.08,1,0.07,1,1,53,102,1580,83432
2001,单线,2089.153,2024-02-25 06:14:00,0.06,1,0.06,1,1,48,102,1580,83432
2001,单线,2089.222,2024-02-25 06:14:00,0.08,1,0.06,1,1,47,102,1580,83432
2001,单线,2088.601,2024-02-25 06:14:00,0.06,1,0.07,1,1,53,102,1580,83432
2001,单线,2088.884,2024-02-25 06:14:00,0.07,1,0.06,1,1,50,102,1580,83432
2001,单线,2088.462,2024-02-25 06:14:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2089.428,2024-02-25 06:15:00,0.06,1,0.06,1,1,45,102,1580,83432
2001,单线,2089.98,2024-02-25 06:15:00,0.07,1,0.08,1,1,44,102,1580,83432
2001,单线,2089.776,2024-02-25 06:15:00,0.06,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.881,2024-02-25 06:15:00,0.07,1,0.07,1,1,44,102,1580,83432
2001,单线,2089.848,2024-02-25 06:15:00,0.08,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.943,2024-02-25 06:15:00,0.08,1,0.08,1,1,44,102,1580,83432
2001,单线,2089.494,2024-02-25 06:15:00,0.06,1,0.07,1,1,44,102,1580,83432
2001,单线,2089.463,2024-02-25 06:15:00,0.06,1,0.07,1,1,45,102,1580,83432
2001,单线,2089.323,2024-02-25 06:15:00,0.08,1,0.07,1,1,46,102,1580,83432
2001,单线,2089.666,2024-02-25 06:15:00,0.07,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.359,2024-02-25 06:15:00,0.08,1,0.07,1,1,45,102,1580,83432
2001,单线,2089.74,2024-02-25 06:15:00,0.07,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.811,2024-02-25 06:15:00,0.07,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.633,2024-02-25 06:15:00,0.08,1,0.07,1,1,44,102,1580,83432
2001,单线,2089.703,2024-02-25 06:15:00,0.06,1,0.07,1,1,44,102,1580,83432
2001,单线,2089.596,2024-02-25 06:15:00,0.06,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.565,2024-02-25 06:15:00,0.06,1,0.06,1,1,44,102,1580,83432
2001,单线,2089.912,2024-02-25 06:15:00,0.06,1,0.07,1,1,44,102,1580,83432
2001,单线,2089.39,2024-02-25 06:15:00,0.07,1,0.06,1,1,45,102,1580,83432
2001,单线,2089.291,2024-02-25 06:15:00,0.06,1,0.08,1,1,46,102,1580,83432
2001,单线,2089.532,2024-02-25 06:15:00,0.06,1,0.06,1,1,44,102,1580,83432
2001,单线,2090.146,2024-02-25 06:16:00,0.08,1,0.06,1,1,47,102,1580,83432
2001,单线,2090.113,2024-02-25 06:16:00,0.06,1,0.06,1,1,46,102,1580,83432
2001,单线,2090.528,2024-02-25 06:16:00,0.07,1,0.08,1,1,51,102,1580,83432
2001,单线,2090.078,2024-02-25 06:16:00,0.06,1,0.07,1,1,46,102,1580,83432
2001,单线,2090.629,2024-02-25 06:16:00,0.08,1,0.06,1,1,52,102,1580,83432
2001,单线,2090.392,2024-02-25 06:16:00,0.07,1,0.06,1,1,50,102,1580,83432
2001,单线,2090.773,2024-02-25 06:16:00,0.06,1,0.06,1,1,54,102,1580,83432
2001,单线,2090.458,2024-02-25 06:16:00,0.07,1,0.08,1,1,51,102,1580,83432
2001,单线,2090.046,2024-02-25 06:16:00,0.06,1,0.07,1,1,45,102,1580,83432
2001,单线,2090.221,2024-02-25 06:16:00,0.06,1,0.06,1,1,48,102,1580,83432
2001,单线,2090.596,2024-02-25 06:16:00,0.06,1,0.07,1,1,52,102,1580,83432
2001,单线,2090.185,2024-02-25 06:16:00,0.06,1,0.08,1,1,47,102,1580,83432
2001,单线,2090.015,2024-02-25 06:16:00,0.06,1,0.08,1,1,45,102,1580,83432
2001,单线,2090.806,2024-02-25 06:16:00,0.08,1,0.06,1,1,54,102,1580,83432
2001,单线,2090.736,2024-02-25 06:16:00,0.06,1,0.06,1,1,54,102,1580,83432
2001,单线,2090.326,2024-02-25 06:16:00,0.06,1,0.06,1,1,49,102,1580,83432
2001,单线,2090.426,2024-02-25 06:16:00,0.08,1,0.07,1,1,50,102,1580,83432
2001,单线,2090.255,2024-02-25 06:16:00,0.07,1,0.06,1,1,48,102,1580,83432
2001,单线,2090.665,2024-02-25 06:16:00,0.08,1,0.06,1,1,53,102,1580,83432
2001,单线,2090.288,2024-02-25 06:16:00,0.08,1,0.06,1,1,49,102,1580,83432
2001,单线,2090.361,2024-02-25 06:16:00,0.07,1,0.07,1,1,49,102,1580,83432
2001,单线,2090.56,2024-02-25 06:16:00,0.06,1,0.07,1,1,52,102,1580,83432
2001,单线,2090.493,2024-02-25 06:16:00,0.07,1,0.06,1,1,51,102,1580,83432
2001,单线,2090.702,2024-02-25 06:16:00,0.06,1,0.06,1,1,53,102,1580,83432
2001,单线,2091.303,2024-02-25 06:17:00,0.06,1,0.07,1,1,60,102,1580,83432
2001,单线,2091.372,2024-02-25 06:17:00,0.06,1,0.07,1,1,61,102,1580,83432
2001,单线,2091.663,2024-02-25 06:17:00,0.06,1,0.06,1,1,64,102,1580,83432
2001,单线,2091.444,2024-02-25 06:17:00,0.07,1,0.06,1,1,62,102,1580,83432
2001,单线,2090.883,2024-02-25 06:17:00,0.08,1,0.06,1,1,55,102,1580,83432
2001,单线,2090.918,2024-02-25 06:17:00,0.07,1,0.07,1,1,56,102,1580,83432
2001,单线,2091.772,2024-02-25 06:17:00,0.07,1,0.06,1,1,65,102,1580,83432
2001,单线,2091.089,2024-02-25 06:17:00,0.06,1,0.07,1,1,58,102,1580,83432
2001,单线,2091.058,2024-02-25 06:17:00,0.08,1,0.06,1,1,57,102,1580,83432
2001,单线,2090.844,2024-02-25 06:17:00,0.06,1,0.07,1,1,55,102,1580,83432
2001,单线,2091.515,2024-02-25 06:17:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2091.84,2024-02-25 06:17:00,0.06,1,0.06,1,1,66,102,1580,83432
2001,单线,2091.589,2024-02-25 06:17:00,0.06,1,0.06,1,1,63,102,1580,83432
2001,单线,2091.197,2024-02-25 06:17:00,0.08,1,0.08,1,1,59,102,1580,83432
2001,单线,2091.265,2024-02-25 06:17:00,0.08,1,0.07,1,1,60,102,1580,83432
2001,单线,2091.623,2024-02-25 06:17:00,0.06,1,0.06,1,1,64,102,1580,83432
2001,单线,2090.992,2024-02-25 06:17:00,0.08,1,0.07,1,1,56,102,1580,83432
2001,单线,2091.335,2024-02-25 06:17:00,0.06,1,0.07,1,1,60,102,1580,83432
2001,单线,2091.697,2024-02-25 06:17:00,0.08,1,0.06,1,1,65,102,1580,83432
2001,单线,2091.13,2024-02-25 06:17:00,0.08,1,0.06,1,1,58,102,1580,83432
2001,单线,2091.738,2024-02-25 06:17:00,0.08,1,0.07,1,1,65,102,1580,83432
2001,单线,2091.023,2024-02-25 06:17:00,0.08,1,0.08,1,1,57,102,1580,83432
2001,单线,2091.234,2024-02-25 06:17:00,0.08,1,0.06,1,1,59,102,1580,83432
2001,单线,2090.956,2024-02-25 06:17:00,0.06,1,0.06,1,1,56,102,1580,83432
2001,单线,2091.406,2024-02-25 06:17:00,0.07,1,0.06,1,1,61,102,1580,83432
2001,单线,2091.803,2024-02-25 06:17:00,0.08,1,0.06,1,1,66,102,1580,83432
2001,单线,2091.478,2024-02-25 06:17:00,0.06,1,0.06,1,1,62,102,1580,83432
2001,单线,2091.165,2024-02-25 06:17:00,0.08,1,0.08,1,1,58,102,1580,83432
2001,单线,2091.55,2024-02-25 06:17:00,0.08,1,0.06,1,1,63,102,1580,83432
2001,单线,2092.038,2024-02-25 06:18:00,0.07,1,0.06,1,1,68,102,1580,83432
2001,单线,2092.611,2024-02-25 06:18:00,0.07,1,0.06,1,1,74,102,1580,83432
2001,单线,2092.704,2024-02-25 06:18:00,0.06,1,0.06,1,1,75,102,1580,83432
2001,单线,2092.83,2024-02-25 06:18:00,0.06,1,0.06,1,1,77,102,1580,83432
2001,单线,2092.737,2024-02-25 06:18:00,0.06,1,0.06,1,1,76,102,1580,83432
2001,单线,2092.394,2024-02-25 06:18:00,0.08,1,0.07,1,1,72,102,1580,83432
2001,单线,2093.019,2024-02-25 06:18:00,0.06,1,0.06,1,1,79,102,1580,83432
2001,单线,2092.258,2024-02-25 06:18:00,0.06,1,0.06,1,1,71,102,1580,83432
2001,单线,2093.081,2024-02-25 06:18:00,0.09,2,0.06,1,2,79,102,1580,83432
2001,单线,2092.117,2024-02-25 06:18:00,0.06,1,0.06,1,1,69,102,1580,83432
2001,单线,2092.892,2024-02-25 06:18:00,0.06,1,0.06,1,1,77,102,1580,83432
2001,单线,2092.861,2024-02-25 06:18:00,0.06,1,0.06,1,1,77,102,1580,83432
2001,单线,2092.006,2024-02-25 06:18:00,0.06,1,0.06,1,1,68,102,1580,83432
2001,单线,2092.957,2024-02-25 06:18:00,0.07,1,0.07,1,1,78,102,1580,83432
2001,单线,2091.902,2024-02-25 06:18:00,0.07,1,0.06,1,1,67,102,1580,83432
2001,单线,2092.425,2024-02-25 06:18:00,0.06,1,0.06,1,1,72,102,1580,83432
2001,单线,2092.58,2024-02-25 06:18:00,0.08,1,0.06,1,1,74,102,1580,83432
2001,单线,2092.518,2024-02-25 06:18:00,0.07,1,0.06,1,1,73,102,1580,83432
2001,单线,2092.768,2024-02-25 06:18:00,0.07,1,0.06,1,1,76,102,1580,83432
2001,单线,2092.926,2024-02-25 06:18:00,0.08,1,0.05,1,1,78,102,1580,83432
2001,单线,2092.799,2024-02-25 06:18:00,0.06,1,0.07,1,1,76,102,1580,83432
2001,单线,2092.642,2024-02-25 06:18:00,0.06,1,0.06,1,1,75,102,1580,83432
2001,单线,2093.05,2024-02-25 06:18:00,0.08,1,0.07,1,1,79,102,1580,83432
2001,单线,2092.487,2024-02-25 06:18:00,0.07,1,0.06,1,1,73,102,1580,83432
2001,单线,2092.456,2024-02-25 06:18:00,0.06,1,0.06,1,1,73,102,1580,83432
2001,单线,2092.149,2024-02-25 06:18:00,0.08,1,0.07,1,1,70,102,1580,83432
2001,单线,2092.22,2024-02-25 06:18:00,0.07,1,0.08,1,1,70,102,1580,83432
2001,单线,2091.969,2024-02-25 06:18:00,0.06,1,0.06,1,1,68,102,1580,83432
2001,单线,2092.187,2024-02-25 06:18:00,0.08,1,0.07,1,1,70,102,1580,83432
2001,单线,2091.871,2024-02-25 06:18:00,0.08,1,0.07,1,1,66,102,1580,83432
2001,单线,2092.363,2024-02-25 06:18:00,0.07,1,0.08,1,1,72,102,1580,83432
2001,单线,2092.29,2024-02-25 06:18:00,0.06,1,0.06,1,1,71,102,1580,83432
2001,单线,2091.938,2024-02-25 06:18:00,0.06,1,0.07,1,1,67,102,1580,83432
2001,单线,2092.084,2024-02-25 06:18:00,0.08,1,0.07,1,1,69,102,1580,83432
2001,单线,2092.549,2024-02-25 06:18:00,0.06,1,0.06,1,1,74,102,1580,83432
2001,单线,2092.329,2024-02-25 06:18:00,0.08,1,0.06,1,1,72,102,1580,83432
2001,单线,2092.673,2024-02-25 06:18:00,0.07,1,0.07,1,1,75,102,1580,83432
2001,单线,2092.988,2024-02-25 06:18:00,0.06,1,0.06,1,1,78,102,1580,83432
2001,单线,2093.236,2024-02-25 06:19:00,0.06,1,0.06,1,1,81,102,1580,83432
2001,单线,2093.999,2024-02-25 06:19:00,0.08,1,0.07,1,1,74,102,1580,83432
2001,单线,2093.364,2024-02-25 06:19:00,0.08,1,0.07,1,1,81,102,1580,83432
2001,单线,2094.092,2024-02-25 06:19:00,0.08,1,0.08,1,1,72,102,1580,83432
2001,单线,2093.873,2024-02-25 06:19:00,0.07,1,0.06,1,1,77,102,1580,83432
2001,单线,2093.968,2024-02-25 06:19:00,0.06,1,0.08,1,1,75,102,1580,83432
2001,单线,2093.329,2024-02-25 06:19:00,0.07,1,0.08,1,1,81,102,1580,83432
2001,单线,2094.259,2024-02-25 06:19:00,0.06,1,0.08,1,1,67,102,1580,83432
2001,单线,2094.125,2024-02-25 06:19:00,0.07,1,0.07,1,1,71,102,1580,83432
2001,单线,2094.326,2024-02-25 06:19:00,0.07,1,0.08,1,1,65,102,1580,83432
2001,单线,2093.937,2024-02-25 06:19:00,0.07,1,0.07,1,1,76,102,1580,83432
2001,单线,2094.156,2024-02-25 06:19:00,0.08,1,0.06,1,1,70,102,1580,83432
2001,单线,2093.555,2024-02-25 06:19:00,0.08,1,0.06,1,1,81,102,1580,83432
2001,单线,2094.061,2024-02-25 06:19:00,0.08,1,0.07,1,1,73,102,1580,83432
2001,单线,2093.904,2024-02-25 06:19:00,0.07,1,0.07,1,1,76,102,1580,83432
2001,单线,2093.842,2024-02-25 06:19:00,0.07,1,0.07,1,1,78,102,1580,83432
2001,单线,2093.426,2024-02-25 06:19:00,0.08,1,0.06,1,1,81,102,1580,83432
2001,单线,2093.298,2024-02-25 06:19:00,0.07,1,0.06,1,1,81,102,1580,83432
2001,单线,2093.112,2024-02-25 06:19:00,0.06,1,0.06,1,1,80,102,1580,83432
2001,单线,2093.586,2024-02-25 06:19:00,0.08,1,0.08,1,1,81,102,1580,83432
2001,单线,2094.189,2024-02-25 06:19:00,0.07,1,0.06,1,1,69,102,1580,83432
2001,单线,2093.457,2024-02-25 06:19:00,0.07,1,0.07,1,1,81,102,1580,83432
2001,单线,2093.395,2024-02-25 06:19:00,0.07,1,0.06,1,1,81,102,1580,83432
2001,单线,2093.267,2024-02-25 06:19:00,0.07,1,0.07,1,1,81,102,1580,83432
2001,单线,2093.174,2024-02-25 06:19:00,0.08,1,0.06,1,1,80,102,1580,83432
2001,单线,2093.718,2024-02-25 06:19:00,0.06,1,0.06,1,1,80,102,1580,83432
2001,单线,2093.624,2024-02-25 06:19:00,0.08,1,0.06,1,1,81,102,1580,83432
2001,单线,2093.687,2024-02-25 06:19:00,0.08,1,0.07,1,1,80,102,1580,83432
2001,单线,2093.78,2024-02-25 06:19:00,0.08,1,0.07,1,1,79,102,1580,83432
2001,单线,2094.03,2024-02-25 06:19:00,0.07,1,0.06,1,1,74,102,1580,83432
2001,单线,2093.519,2024-02-25 06:19:00,0.08,1,0.08,1,1,81,102,1580,83432
2001,单线,2093.749,2024-02-25 06:19:00,0.08,1,0.06,1,1,80,102,1580,83432
2001,单线,2093.655,2024-02-25 06:19:00,0.06,1,0.08,1,1,81,102,1580,83432
2001,单线,2094.295,2024-02-25 06:19:00,0.08,1,0.07,1,1,66,102,1580,83432
2001,单线,2093.811,2024-02-25 06:19:00,0.07,1,0.08,1,1,79,102,1580,83432
2001,单线,2093.488,2024-02-25 06:19:00,0.07,1,0.06,1,1,81,102,1580,83432
2001,单线,2094.227,2024-02-25 06:19:00,0.06,1,0.07,1,1,68,102,1580,83432
2001,单线,2093.143,2024-02-25 06:19:00,0.08,1,0.08,1,1,80,102,1580,83432
2001,单线,2094.821,2024-02-25 06:20:00,0.07,1,0.08,1,1,39,102,1580,83432
2001,单线,2094.426,2024-02-25 06:20:00,0.07,1,0.07,1,1,61,102,1580,83432
2001,单线,2094.784,2024-02-25 06:20:00,0.07,1,0.07,1,1,42,102,1580,83432
2001,单线,2094.533,2024-02-25 06:20:00,0.06,1,0.06,1,1,57,102,1580,83432
2001,单线,2094.391,2024-02-25 06:20:00,0.06,1,0.08,1,1,63,102,1580,83432
2001,单线,2094.357,2024-02-25 06:20:00,0.08,1,0.08,1,1,64,102,1580,83432
2001,单线,2094.564,2024-02-25 06:20:00,0.07,1,0.06,1,1,55,102,1580,83432
2001,单线,2094.892,2024-02-25 06:20:00,0.07,1,0.06,1,1,32,102,1580,83432
2001,单线,2094.6,2024-02-25 06:20:00,0.06,1,0.08,1,1,54,102,1580,83432
2001,单线,2094.716,2024-02-25 06:20:00,0.06,1,0.06,1,1,47,102,1580,83432
2001,单线,2094.753,2024-02-25 06:20:00,0.08,1,0.07,1,1,45,102,1580,83432
2001,单线,2094.674,2024-02-25 06:20:00,0.07,1,0.06,1,1,49,102,1580,83432
2001,单线,2094.497,2024-02-25 06:20:00,0.07,1,0.07,1,1,59,102,1580,83432
2001,单线,2094.638,2024-02-25 06:20:00,0.07,1,0.07,1,1,52,102,1580,83432
2001,单线,2094.855,2024-02-25 06:20:00,0.06,1,0.06,1,1,35,102,1580,83432
2001,单线,2094.465,2024-02-25 06:20:00,0.07,1,0.08,1,1,60,102,1580,83432
2001,单线,2095.808,2024-02-25 06:22:00,0.07,1,0.06,1,1,32,102,1580,83432
2001,单线,2095.917,2024-02-25 06:22:00,0.07,1,0.07,1,1,33,102,1580,83432
2001,单线,2095.681,2024-02-25 06:22:00,0.07,1,0.06,1,1,31,102,1580,83432
2001,单线,2095.951,2024-02-25 06:22:00,0.08,1,0.06,1,1,34,102,1580,83432
2001,单线,2095.776,2024-02-25 06:22:00,0.07,1,0.06,1,1,32,102,1580,83432
2001,单线,2095.712,2024-02-25 06:22:00,0.07,1,0.06,1,1,31,102,1580,83432
2001,单线,2095.744,2024-02-25 06:22:00,0.07,1,0.08,1,1,32,102,1580,83432
2001,单线,2095.884,2024-02-25 06:22:00,0.08,1,0.06,1,1,33,102,1580,83432
2001,单线,2095.846,2024-02-25 06:22:00,0.07,1,0.06,1,1,33,102,1580,83432
2001,单线,2096.456,2024-02-25 06:23:00,0.06,1,0.07,1,1,39,102,1580,83432
