线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次,设备ID,垂加_abs,水加_abs,max_acc,公里区间,50米网格里程,等级冲突标记
1001,单线,1026.628,2024-01-21 01:13:00,0.07,1,0.08,1,1,62,102,1580,51392,102_1580,0.07,0.08,0.08,1026,1026.65,0
1001,单线,1026.519,2024-01-21 01:13:00,0.08,1,0.08,1,1,62,102,1580,51392,102_1580,0.08,0.08,0.08,1026,1026.5,0
1001,单线,1026.773,2024-01-21 01:13:00,0.08,1,0.07,1,1,61,102,1580,51392,102_1580,0.08,0.07,0.08,1026,1026.75,0
1001,单线,1026.806,2024-01-21 01:13:00,0.09,2,0.09,1,2,61,102,1580,51392,102_1580,0.09,0.09,0.09,1026,1026.8,0
1001,单线,1026.589,2024-01-21 01:13:00,0.07,1,0.07,1,1,62,102,1580,51392,102_1580,0.07,0.07,0.07,1026,1026.6,0
1001,单线,1026.439,2024-01-21 01:13:00,0.07,1,0.08,1,1,63,102,1580,51392,102_1580,0.07,0.08,0.08,1026,1026.45,0
1001,单线,1026.844,2024-01-21 01:13:00,0.07,1,0.08,1,1,61,102,1580,51392,102_1580,0.07,0.08,0.08,1026,1026.85,0
1001,单线,1027.197,2024-01-21 01:13:00,0.07,1,0.06,1,1,59,102,1580,51392,102_1580,0.07,0.06,0.07,1027,1027.2,0
1001,单线,1026.735,2024-01-21 01:13:00,0.08,1,0.07,1,1,62,102,1580,51392,102_1580,0.08,0.07,0.08,1026,1026.75,0
1001,单线,1027.166,2024-01-21 01:13:00,0.06,1,0.06,1,1,59,102,1580,51392,102_1580,0.06,0.06,0.06,1027,1027.15,0
1001,单线,1027.233,2024-01-21 01:13:00,0.08,1,0.08,1,1,59,102,1580,51392,102_1580,0.08,0.08,0.08,1027,1027.25,0
1001,单线,1027.124,2024-01-21 01:13:00,0.07,1,0.07,1,1,59,102,1580,51392,102_1580,0.07,0.07,0.07,1027,1027.1,0
1001,单线,1027.335,2024-01-21 01:13:00,0.06,1,0.06,1,1,59,102,1580,51392,102_1580,0.06,0.06,0.06,1027,1027.35,0
1001,单线,1026.876,2024-01-21 01:13:00,0.07,1,0.07,1,1,61,102,1580,51392,102_1580,0.07,0.07,0.07,1026,1026.9,0
1001,单线,1027.37,2024-01-21 01:13:00,0.07,1,0.08,1,1,59,102,1580,51392,102_1580,0.07,0.08,0.08,1027,1027.35,0
1001,单线,1027.017,2024-01-21 01:13:00,0.07,1,0.06,1,1,60,102,1580,51392,102_1580,0.07,0.06,0.07,1027,1027.0,0
1001,单线,1026.947,2024-01-21 01:13:00,0.09,2,0.07,1,2,60,102,1580,51392,102_1580,0.09,0.07,0.09,1026,1026.95,0
1001,单线,1027.055,2024-01-21 01:13:00,0.07,1,0.08,1,1,60,102,1580,51392,102_1580,0.07,0.08,0.08,1027,1027.05,0
1001,单线,1027.087,2024-01-21 01:13:00,0.06,1,0.08,1,1,59,102,1580,51392,102_1580,0.06,0.08,0.08,1027,1027.1,0
1001,单线,1026.915,2024-01-21 01:13:00,0.08,1,0.07,1,1,60,102,1580,51392,102_1580,0.08,0.07,0.08,1026,1026.9,0
1001,单线,1026.483,2024-01-21 01:13:00,0.08,1,0.08,1,1,63,102,1580,51392,102_1580,0.08,0.08,0.08,1026,1026.5,0
1001,单线,1026.7,2024-01-21 01:13:00,0.08,1,0.07,1,1,62,102,1580,51392,102_1580,0.08,0.07,0.08,1026,1026.7,0
1001,单线,1027.302,2024-01-21 01:13:00,0.06,1,0.07,1,1,59,102,1580,51392,102_1580,0.06,0.07,0.07,1027,1027.3,0
1001,单线,1025.767,2024-01-21 01:14:00,0.08,1,0.06,1,1,65,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.75,0
1001,单线,1026.208,2024-01-21 01:14:00,0.08,1,0.07,1,1,64,102,1580,51392,102_1580,0.08,0.07,0.08,1026,1026.2,0
1001,单线,1025.692,2024-01-21 01:14:00,0.07,1,0.05,1,1,66,102,1580,51392,102_1580,0.07,0.05,0.07,1025,1025.7,0
1001,单线,1026.169,2024-01-21 01:14:00,0.08,1,0.06,1,1,64,102,1580,51392,102_1580,0.08,0.06,0.08,1026,1026.15,0
1001,单线,1025.802,2024-01-21 01:14:00,0.08,1,0.06,1,1,65,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.8,0
1001,单线,1025.408,2024-01-21 01:14:00,0.07,1,0.06,1,1,67,102,1580,51392,102_1580,0.07,0.06,0.07,1025,1025.4,0
1001,单线,1025.34,2024-01-21 01:14:00,0.08,1,0.06,1,1,67,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.35,0
1001,单线,1025.583,2024-01-21 01:14:00,0.08,1,0.08,1,1,66,102,1580,51392,102_1580,0.08,0.08,0.08,1025,1025.6,0
1001,单线,1025.954,2024-01-21 01:14:00,0.08,1,0.06,1,1,65,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.95,0
1001,单线,1026.252,2024-01-21 01:14:00,0.09,2,0.06,1,2,64,102,1580,51392,102_1580,0.09,0.06,0.09,1026,1026.25,0
1001,单线,1025.661,2024-01-21 01:14:00,0.06,1,0.08,1,1,66,102,1580,51392,102_1580,0.06,0.08,0.08,1025,1025.65,0
1001,单线,1026.03,2024-01-21 01:14:00,0.08,1,0.06,1,1,64,102,1580,51392,102_1580,0.08,0.06,0.08,1026,1026.05,0
1001,单线,1025.843,2024-01-21 01:14:00,0.07,1,0.08,1,1,65,102,1580,51392,102_1580,0.07,0.08,0.08,1025,1025.85,0
1001,单线,1025.303,2024-01-21 01:14:00,0.06,1,0.07,1,1,67,102,1580,51392,102_1580,0.06,0.07,0.07,1025,1025.3,0
1001,单线,1025.547,2024-01-21 01:14:00,0.08,1,0.1,1,1,66,102,1580,51392,102_1580,0.08,0.1,0.1,1025,1025.55,0
1001,单线,1025.727,2024-01-21 01:14:00,0.08,1,0.06,1,1,65,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.75,0
1001,单线,1026.292,2024-01-21 01:14:00,0.06,1,0.07,1,1,63,102,1580,51392,102_1580,0.06,0.07,0.07,1026,1026.3,0
1001,单线,1025.994,2024-01-21 01:14:00,0.08,1,0.08,1,1,64,102,1580,51392,102_1580,0.08,0.08,0.08,1025,1026.0,0
1001,单线,1025.879,2024-01-21 01:14:00,0.08,1,0.06,1,1,65,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.9,0
1001,单线,1026.135,2024-01-21 01:14:00,0.07,1,0.08,1,1,64,102,1580,51392,102_1580,0.07,0.08,0.08,1026,1026.15,0
1001,单线,1025.919,2024-01-21 01:14:00,0.08,1,0.07,1,1,65,102,1580,51392,102_1580,0.08,0.07,0.08,1025,1025.9,0
1001,单线,1026.366,2024-01-21 01:14:00,0.08,1,0.07,1,1,63,102,1580,51392,102_1580,0.08,0.07,0.08,1026,1026.35,0
1001,单线,1026.326,2024-01-21 01:14:00,0.08,1,0.08,1,1,63,102,1580,51392,102_1580,0.08,0.08,0.08,1026,1026.35,0
1001,单线,1025.507,2024-01-21 01:14:00,0.09,2,0.1,1,2,66,102,1580,51392,102_1580,0.09,0.1,0.1,1025,1025.5,0
1001,单线,1025.625,2024-01-21 01:14:00,0.06,1,0.08,1,1,66,102,1580,51392,102_1580,0.06,0.08,0.08,1025,1025.6,0
1001,单线,1025.439,2024-01-21 01:14:00,0.08,1,0.07,1,1,67,102,1580,51392,102_1580,0.08,0.07,0.08,1025,1025.45,0
1001,单线,1026.061,2024-01-21 01:14:00,0.06,1,0.06,1,1,64,102,1580,51392,102_1580,0.06,0.06,0.06,1026,1026.05,0
1001,单线,1026.094,2024-01-21 01:14:00,0.07,1,0.06,1,1,64,102,1580,51392,102_1580,0.07,0.06,0.07,1026,1026.1,0
1001,单线,1025.372,2024-01-21 01:14:00,0.08,1,0.08,1,1,67,102,1580,51392,102_1580,0.08,0.08,0.08,1025,1025.35,0
1001,单线,1025.475,2024-01-21 01:14:00,0.07,1,0.08,1,1,67,102,1580,51392,102_1580,0.07,0.08,0.08,1025,1025.45,0
1001,单线,1024.718,2024-01-21 01:15:00,0.06,1,0.08,1,1,64,102,1580,51392,102_1580,0.06,0.08,0.08,1024,1024.7,0
1001,单线,1025.157,2024-01-21 01:15:00,0.08,1,0.06,1,1,68,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.15,0
1001,单线,1025.262,2024-01-21 01:15:00,0.06,1,0.06,1,1,67,102,1580,51392,102_1580,0.06,0.06,0.06,1025,1025.25,0
1001,单线,1024.279,2024-01-21 01:15:00,0.08,1,0.05,1,1,63,102,1580,51392,102_1580,0.08,0.05,0.08,1024,1024.3,0
1001,单线,1025.225,2024-01-21 01:15:00,0.08,1,0.06,1,1,67,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.2,0
1001,单线,1024.855,2024-01-21 01:15:00,0.08,1,0.09,1,1,69,102,1580,51392,102_1580,0.08,0.09,0.09,1024,1024.85,0
1001,单线,1024.497,2024-01-21 01:15:00,0.08,1,0.1,1,1,62,102,1580,51392,102_1580,0.08,0.1,0.1,1024,1024.5,0
1001,单线,1024.386,2024-01-21 01:15:00,0.08,1,0.1,1,1,62,102,1580,51392,102_1580,0.08,0.1,0.1,1024,1024.4,0
1001,单线,1024.955,2024-01-21 01:15:00,0.08,1,0.06,1,1,69,102,1580,51392,102_1580,0.08,0.06,0.08,1024,1024.95,0
1001,单线,1024.541,2024-01-21 01:15:00,0.08,1,0.08,1,1,62,102,1580,51392,102_1580,0.08,0.08,0.08,1024,1024.55,0
1001,单线,1024.816,2024-01-21 01:15:00,0.08,1,0.06,1,1,68,102,1580,51392,102_1580,0.08,0.06,0.08,1024,1024.8,0
1001,单线,1024.749,2024-01-21 01:15:00,0.07,1,0.06,1,1,65,102,1580,51392,102_1580,0.07,0.06,0.07,1024,1024.75,0
1001,单线,1025.094,2024-01-21 01:15:00,0.06,1,0.07,1,1,68,102,1580,51392,102_1580,0.06,0.07,0.07,1025,1025.1,0
1001,单线,1024.684,2024-01-21 01:15:00,0.08,1,0.06,1,1,62,102,1580,51392,102_1580,0.08,0.06,0.08,1024,1024.7,0
1001,单线,1025.126,2024-01-21 01:15:00,0.08,1,0.06,1,1,68,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.15,0
1001,单线,1024.918,2024-01-21 01:15:00,0.08,1,0.06,1,1,69,102,1580,51392,102_1580,0.08,0.06,0.08,1024,1024.9,0
1001,单线,1024.352,2024-01-21 01:15:00,0.08,1,0.09,1,1,63,102,1580,51392,102_1580,0.08,0.09,0.09,1024,1024.35,0
1001,单线,1025.193,2024-01-21 01:15:00,0.08,1,0.08,1,1,68,102,1580,51392,102_1580,0.08,0.08,0.08,1025,1025.2,0
1001,单线,1024.987,2024-01-21 01:15:00,0.06,1,0.06,1,1,68,102,1580,51392,102_1580,0.06,0.06,0.06,1024,1025.0,0
1001,单线,1024.785,2024-01-21 01:15:00,0.08,1,0.07,1,1,67,102,1580,51392,102_1580,0.08,0.07,0.08,1024,1024.8,0
1001,单线,1024.886,2024-01-21 01:15:00,0.08,1,0.06,1,1,69,102,1580,51392,102_1580,0.08,0.06,0.08,1024,1024.9,0
1001,单线,1024.458,2024-01-21 01:15:00,0.07,1,0.08,1,1,62,102,1580,51392,102_1580,0.07,0.08,0.08,1024,1024.45,0
1001,单线,1024.425,2024-01-21 01:15:00,0.08,1,0.08,1,1,62,102,1580,51392,102_1580,0.08,0.08,0.08,1024,1024.4,0
1001,单线,1024.612,2024-01-21 01:15:00,0.09,2,0.08,1,2,62,102,1580,51392,102_1580,0.09,0.08,0.09,1024,1024.6,0
1001,单线,1025.024,2024-01-21 01:15:00,0.08,1,0.06,1,1,68,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.0,0
1001,单线,1024.645,2024-01-21 01:15:00,0.08,1,0.06,1,1,62,102,1580,51392,102_1580,0.08,0.06,0.08,1024,1024.65,0
1001,单线,1024.312,2024-01-21 01:15:00,0.07,1,0.07,1,1,63,102,1580,51392,102_1580,0.07,0.07,0.07,1024,1024.3,0
1001,单线,1024.24,2024-01-21 01:15:00,0.07,1,0.07,1,1,63,102,1580,51392,102_1580,0.07,0.07,0.07,1024,1024.25,0
1001,单线,1025.057,2024-01-21 01:15:00,0.08,1,0.06,1,1,68,102,1580,51392,102_1580,0.08,0.06,0.08,1025,1025.05,0
1001,单线,1024.574,2024-01-21 01:15:00,0.07,1,0.07,1,1,62,102,1580,51392,102_1580,0.07,0.07,0.07,1024,1024.55,0
1001,单线,1023.773,2024-01-21 01:16:00,0.08,1,0.07,1,1,66,102,1580,51392,102_1580,0.08,0.07,0.08,1023,1023.75,0
1001,单线,1023.588,2024-01-21 01:16:00,0.07,1,0.1,1,1,67,102,1580,51392,102_1580,0.07,0.1,0.1,1023,1023.6,0
1001,单线,1024.056,2024-01-21 01:16:00,0.07,1,0.08,1,1,64,102,1580,51392,102_1580,0.07,0.08,0.08,1024,1024.05,0
1001,单线,1023.374,2024-01-21 01:16:00,0.11,2,0.1,1,2,68,102,1580,51392,102_1580,0.11,0.1,0.11,1023,1023.35,0
1001,单线,1023.443,2024-01-21 01:16:00,0.08,1,0.08,1,1,67,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.45,0
1001,单线,1023.263,2024-01-21 01:16:00,0.08,1,0.09,1,1,68,102,1580,51392,102_1580,0.08,0.09,0.09,1023,1023.25,0
1001,单线,1023.885,2024-01-21 01:16:00,0.08,1,0.08,1,1,65,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.9,0
1001,单线,1023.474,2024-01-21 01:16:00,0.09,2,0.08,1,2,67,102,1580,51392,102_1580,0.09,0.08,0.09,1023,1023.45,0
1001,单线,1023.552,2024-01-21 01:16:00,0.09,2,0.09,1,2,67,102,1580,51392,102_1580,0.09,0.09,0.09,1023,1023.55,0
1001,单线,1023.125,2024-01-21 01:16:00,0.08,1,0.08,1,1,69,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.1,0
1001,单线,1023.991,2024-01-21 01:16:00,0.08,1,0.08,1,1,65,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1024.0,0
1001,单线,1023.407,2024-01-21 01:16:00,0.1,2,0.08,1,2,68,102,1580,51392,102_1580,0.1,0.08,0.1,1023,1023.4,0
1001,单线,1023.195,2024-01-21 01:16:00,0.07,1,0.09,1,1,69,102,1580,51392,102_1580,0.07,0.09,0.09,1023,1023.2,0
1001,单线,1023.333,2024-01-21 01:16:00,0.08,1,0.08,1,1,68,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.35,0
1001,单线,1023.294,2024-01-21 01:16:00,0.08,1,0.07,1,1,68,102,1580,51392,102_1580,0.08,0.07,0.08,1023,1023.3,0
1001,单线,1024.025,2024-01-21 01:16:00,0.07,1,0.08,1,1,64,102,1580,51392,102_1580,0.07,0.08,0.08,1024,1024.0,0
1001,单线,1023.951,2024-01-21 01:16:00,0.06,1,0.08,1,1,65,102,1580,51392,102_1580,0.06,0.08,0.08,1023,1023.95,0
1001,单线,1023.696,2024-01-21 01:16:00,0.08,1,0.08,1,1,66,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.7,0
1001,单线,1023.62,2024-01-21 01:16:00,0.07,1,0.07,1,1,66,102,1580,51392,102_1580,0.07,0.07,0.07,1023,1023.6,0
1001,单线,1023.742,2024-01-21 01:16:00,0.08,1,0.1,1,1,66,102,1580,51392,102_1580,0.08,0.1,0.1,1023,1023.75,0
1001,单线,1023.916,2024-01-21 01:16:00,0.08,1,0.07,1,1,65,102,1580,51392,102_1580,0.08,0.07,0.08,1023,1023.9,0
1001,单线,1024.205,2024-01-21 01:16:00,0.08,1,0.07,1,1,64,102,1580,51392,102_1580,0.08,0.07,0.08,1024,1024.2,0
1001,单线,1023.84,2024-01-21 01:16:00,0.08,1,0.09,1,1,65,102,1580,51392,102_1580,0.08,0.09,0.09,1023,1023.85,0
1001,单线,1024.09,2024-01-21 01:16:00,0.08,1,0.08,1,1,64,102,1580,51392,102_1580,0.08,0.08,0.08,1024,1024.1,0
1001,单线,1023.656,2024-01-21 01:16:00,0.08,1,0.08,1,1,66,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.65,0
1001,单线,1023.158,2024-01-21 01:16:00,0.08,1,0.09,1,1,69,102,1580,51392,102_1580,0.08,0.09,0.09,1023,1023.15,0
1001,单线,1024.13,2024-01-21 01:16:00,0.08,1,0.08,1,1,64,102,1580,51392,102_1580,0.08,0.08,0.08,1024,1024.15,0
1001,单线,1023.809,2024-01-21 01:16:00,0.08,1,0.06,1,1,66,102,1580,51392,102_1580,0.08,0.06,0.08,1023,1023.8,0
1001,单线,1024.165,2024-01-21 01:16:00,0.07,1,0.09,1,1,64,102,1580,51392,102_1580,0.07,0.09,0.09,1024,1024.15,0
1001,单线,1023.226,2024-01-21 01:16:00,0.08,1,0.09,1,1,68,102,1580,51392,102_1580,0.08,0.09,0.09,1023,1023.25,0
1001,单线,1023.511,2024-01-21 01:16:00,0.08,1,0.08,1,1,67,102,1580,51392,102_1580,0.08,0.08,0.08,1023,1023.5,0
1001,单线,1022.5,2024-01-21 01:17:00,0.1,2,0.06,1,2,61,102,1580,51392,102_1580,0.1,0.06,0.1,1022,1022.5,0
1001,单线,1023.055,2024-01-21 01:17:00,0.09,2,0.06,1,2,69,102,1580,51392,102_1580,0.09,0.06,0.09,1023,1023.05,0
1001,单线,1022.74,2024-01-21 01:17:00,0.08,1,0.07,1,1,70,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.75,0
1001,单线,1022.915,2024-01-21 01:17:00,0.07,1,0.08,1,1,70,102,1580,51392,102_1580,0.07,0.08,0.08,1022,1022.9,0
1001,单线,1022.985,2024-01-21 01:17:00,0.08,1,0.08,1,1,70,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1023.0,0
1001,单线,1023.022,2024-01-21 01:17:00,0.08,1,0.06,1,1,69,102,1580,51392,102_1580,0.08,0.06,0.08,1023,1023.0,0
1001,单线,1022.952,2024-01-21 01:17:00,0.08,1,0.08,1,1,70,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1022.95,0
1001,单线,1022.707,2024-01-21 01:17:00,0.08,1,0.06,1,1,69,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.7,0
1001,单线,1022.074,2024-01-21 01:17:00,0.08,1,0.08,1,1,62,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1022.05,0
1001,单线,1023.087,2024-01-21 01:17:00,0.08,1,0.07,1,1,69,102,1580,51392,102_1580,0.08,0.07,0.08,1023,1023.1,0
1001,单线,1022.811,2024-01-21 01:17:00,0.07,1,0.08,1,1,70,102,1580,51392,102_1580,0.07,0.08,0.08,1022,1022.8,0
1001,单线,1022.04,2024-01-21 01:17:00,0.08,1,0.08,1,1,62,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1022.05,0
1001,单线,1022.397,2024-01-21 01:17:00,0.08,1,0.06,1,1,61,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.4,0
1001,单线,1022.467,2024-01-21 01:17:00,0.08,1,0.06,1,1,61,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.45,0
1001,单线,1022.325,2024-01-21 01:17:00,0.1,2,0.06,1,2,61,102,1580,51392,102_1580,0.1,0.06,0.1,1022,1022.3,0
1001,单线,1022.883,2024-01-21 01:17:00,0.08,1,0.08,1,1,70,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1022.9,0
1001,单线,1022.571,2024-01-21 01:17:00,0.08,1,0.07,1,1,63,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.55,0
1001,单线,1022.67,2024-01-21 01:17:00,0.07,1,0.06,1,1,67,102,1580,51392,102_1580,0.07,0.06,0.07,1022,1022.65,0
1001,单线,1022.183,2024-01-21 01:17:00,0.08,1,0.08,1,1,61,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1022.2,0
1001,单线,1022.255,2024-01-21 01:17:00,0.08,1,0.06,1,1,61,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.25,0
1001,单线,1022.845,2024-01-21 01:17:00,0.08,1,0.07,1,1,70,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.85,0
1001,单线,1022.772,2024-01-21 01:17:00,0.09,2,0.07,1,2,70,102,1580,51392,102_1580,0.09,0.07,0.09,1022,1022.75,0
1001,单线,1022.217,2024-01-21 01:17:00,0.08,1,0.07,1,1,61,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.2,0
1001,单线,1022.111,2024-01-21 01:17:00,0.08,1,0.07,1,1,62,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.1,0
1001,单线,1022.287,2024-01-21 01:17:00,0.08,1,0.07,1,1,61,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.3,0
1001,单线,1022.146,2024-01-21 01:17:00,0.08,1,0.07,1,1,61,102,1580,51392,102_1580,0.08,0.07,0.08,1022,1022.15,0
1001,单线,1022.538,2024-01-21 01:17:00,0.08,1,0.08,1,1,62,102,1580,51392,102_1580,0.08,0.08,0.08,1022,1022.55,0
1001,单线,1022.638,2024-01-21 01:17:00,0.06,1,0.06,1,1,66,102,1580,51392,102_1580,0.06,0.06,0.06,1022,1022.65,0
1001,单线,1022.602,2024-01-21 01:17:00,0.08,1,0.06,1,1,65,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.6,0
1001,单线,1022.43,2024-01-21 01:17:00,0.08,1,0.06,1,1,61,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.45,0
1001,单线,1022.359,2024-01-21 01:17:00,0.08,1,0.06,1,1,61,102,1580,51392,102_1580,0.08,0.06,0.08,1022,1022.35,0
1001,单线,1022.002,2024-01-21 01:18:00,0.09,2,0.06,1,2,62,102,1580,51392,102_1580,0.09,0.06,0.09,1022,1022.0,0
1001,单线,1021.601,2024-01-21 01:18:00,0.08,1,0.07,1,1,63,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.6,0
1001,单线,1021.49,2024-01-21 01:18:00,0.1,2,0.08,1,2,62,102,1580,51392,102_1580,0.1,0.08,0.1,1021,1021.5,0
1001,单线,1020.996,2024-01-21 01:18:00,0.08,1,0.08,1,1,59,102,1580,51392,102_1580,0.08,0.08,0.08,1020,1021.0,0
1001,单线,1021.272,2024-01-21 01:18:00,0.08,1,0.07,1,1,61,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.25,0
1001,单线,1021.133,2024-01-21 01:18:00,0.08,1,0.07,1,1,60,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.15,0
1001,单线,1021.458,2024-01-21 01:18:00,0.09,2,0.08,1,2,62,102,1580,51392,102_1580,0.09,0.08,0.09,1021,1021.45,0
1001,单线,1021.822,2024-01-21 01:18:00,0.08,1,0.06,1,1,63,102,1580,51392,102_1580,0.08,0.06,0.08,1021,1021.8,0
1001,单线,1021.235,2024-01-21 01:18:00,0.09,2,0.07,1,2,60,102,1580,51392,102_1580,0.09,0.07,0.09,1021,1021.25,0
1001,单线,1021.343,2024-01-21 01:18:00,0.08,1,0.08,1,1,61,102,1580,51392,102_1580,0.08,0.08,0.08,1021,1021.35,0
1001,单线,1021.783,2024-01-21 01:18:00,0.1,2,0.07,1,2,63,102,1580,51392,102_1580,0.1,0.07,0.1,1021,1021.8,0
1001,单线,1021.929,2024-01-21 01:18:00,0.08,1,0.06,1,1,62,102,1580,51392,102_1580,0.08,0.06,0.08,1021,1021.95,0
1001,单线,1021.747,2024-01-21 01:18:00,0.08,1,0.1,1,1,63,102,1580,51392,102_1580,0.08,0.1,0.1,1021,1021.75,0
1001,单线,1021.562,2024-01-21 01:18:00,0.1,2,0.08,1,2,62,102,1580,51392,102_1580,0.1,0.08,0.1,1021,1021.55,0
1001,单线,1021.529,2024-01-21 01:18:00,0.08,1,0.07,1,1,62,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.55,0
1001,单线,1021.636,2024-01-21 01:18:00,0.08,1,0.07,1,1,63,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.65,0
1001,单线,1021.096,2024-01-21 01:18:00,0.08,1,0.07,1,1,60,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.1,0
1001,单线,1021.065,2024-01-21 01:18:00,0.08,1,0.08,1,1,59,102,1580,51392,102_1580,0.08,0.08,0.08,1021,1021.05,0
1001,单线,1021.306,2024-01-21 01:18:00,0.08,1,0.08,1,1,61,102,1580,51392,102_1580,0.08,0.08,0.08,1021,1021.3,0
1001,单线,1021.709,2024-01-21 01:18:00,0.08,1,0.1,1,1,63,102,1580,51392,102_1580,0.08,0.1,0.1,1021,1021.7,0
1001,单线,1021.674,2024-01-21 01:18:00,0.09,2,0.09,1,2,63,102,1580,51392,102_1580,0.09,0.09,0.09,1021,1021.65,0
1001,单线,1021.376,2024-01-21 01:18:00,0.1,2,0.1,1,2,61,102,1580,51392,102_1580,0.1,0.1,0.1,1021,1021.4,0
1001,单线,1021.166,2024-01-21 01:18:00,0.08,1,0.08,1,1,60,102,1580,51392,102_1580,0.08,0.08,0.08,1021,1021.15,0
1001,单线,1021.856,2024-01-21 01:18:00,0.06,1,0.06,1,1,63,102,1580,51392,102_1580,0.06,0.06,0.06,1021,1021.85,0
1001,单线,1021.895,2024-01-21 01:18:00,0.08,1,0.07,1,1,63,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.9,0
1001,单线,1021.414,2024-01-21 01:18:00,0.09,2,0.11,1,2,62,102,1580,51392,102_1580,0.09,0.11,0.11,1021,1021.4,0
1001,单线,1021.203,2024-01-21 01:18:00,0.09,2,0.09,1,2,60,102,1580,51392,102_1580,0.09,0.09,0.09,1021,1021.2,0
1001,单线,1021.027,2024-01-21 01:18:00,0.08,1,0.07,1,1,59,102,1580,51392,102_1580,0.08,0.07,0.08,1021,1021.05,0
1001,单线,1021.968,2024-01-21 01:18:00,0.09,2,0.08,1,2,62,102,1580,51392,102_1580,0.09,0.08,0.09,1021,1021.95,0
1001,单线,1020.959,2024-01-21 01:19:00,0.07,1,0.08,1,1,59,102,1580,51392,102_1580,0.07,0.08,0.08,1020,1020.95,0
1001,单线,1020.753,2024-01-21 01:19:00,0.08,1,0.08,1,1,57,102,1580,51392,102_1580,0.08,0.08,0.08,1020,1020.75,0
1001,单线,1020.243,2024-01-21 01:19:00,0.08,1,0.06,1,1,55,102,1580,51392,102_1580,0.08,0.06,0.08,1020,1020.25,0
1001,单线,1020.499,2024-01-21 01:19:00,0.08,1,0.09,1,1,56,102,1580,51392,102_1580,0.08,0.09,0.09,1020,1020.5,0
1001,单线,1020.131,2024-01-21 01:19:00,0.08,1,0.08,1,1,56,102,1580,51392,102_1580,0.08,0.08,0.08,1020,1020.15,0
1001,单线,1020.891,2024-01-21 01:19:00,0.07,1,0.06,1,1,58,102,1580,51392,102_1580,0.07,0.06,0.07,1020,1020.9,0
1001,单线,1020.538,2024-01-21 01:19:00,0.08,1,0.08,1,1,56,102,1580,51392,102_1580,0.08,0.08,0.08,1020,1020.55,0
1001,单线,1020.686,2024-01-21 01:19:00,0.08,1,0.08,1,1,57,102,1580,51392,102_1580,0.08,0.08,0.08,1020,1020.7,0
1001,单线,1020.612,2024-01-21 01:19:00,0.08,1,0.08,1,1,57,102,1580,51392,102_1580,0.08,0.08,0.08,1020,1020.6,0
1001,单线,1020.86,2024-01-21 01:19:00,0.07,1,0.08,1,1,58,102,1580,51392,102_1580,0.07,0.08,0.08,1020,1020.85,0
1001,单线,1020.573,2024-01-21 01:19:00,0.09,2,0.08,1,2,56,102,1580,51392,102_1580,0.09,0.08,0.09,1020,1020.55,0
