日期,线号,行别,里程,设备ID,车速,数据等级,corrected_level,level_is_correct,event_type,event_confidence,event_reason,prior_high_count_3d,prior_device_count_3d,trend_slope_3d,q1_reliability_score,q1_device_status
2024-01-12 16:32:00,4001,单线,4085.261,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:32:00,4001,单线,4085.132,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:32:00,4001,单线,4085.736,103_6418,75,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:33:00,4001,单线,4084.573,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:33:00,4001,单线,4084.511,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:33:00,4001,单线,4084.604,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:34:00,4001,单线,4082.251,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.202,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.075,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.452,103_6418,73,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.996,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.769,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4082.058,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4080.888,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.551,103_6418,73,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4080.95,103_6418,76,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.297,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.676,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.39,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.328,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.961,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.483,103_6418,73,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4080.919,103_6418,76,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.139,103_6418,75,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.515,103_6418,73,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.93,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:35:00,4001,单线,4081.832,103_6418,72,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.665,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.602,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.503,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.727,103_6418,76,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.122,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.633,103_6418,76,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.25,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.539,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.617,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.679,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.962,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.742,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.794,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.091,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4080.028,103_6418,77,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.648,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.868,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:36:00,4001,单线,4079.93,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.146,103_6418,78,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.555,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.022,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4078.324,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.302,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4078.705,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.367,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.239,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.053,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.084,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.177,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.524,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.399,103_6418,78,4,4,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:37:00,4001,单线,4079.115,103_6418,78,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4078.011,103_6418,77,2,4,0,设备或干扰,0.7,仅同设备重复,1,1,1.1175681716584713e-06,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4078.105,103_6418,77,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,2.980181791089257e-07,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4078.042,103_6418,77,2,4,0,不确定,0.55,"3天窗口复现,3天趋势上升,仅同设备重复,线路与设备信号冲突",2,1,1.0803158992698554e-06,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4078.199,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.98,103_6418,77,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,-7.450454477723127e-08,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.345,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.536,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4078.231,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.856,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.949,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4078.073,103_6418,77,3,3,1,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,3.352704514975413e-07,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.918,103_6418,77,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:38:00,4001,单线,4077.631,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:39:00,4001,单线,4076.963,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:39:00,4001,单线,4076.175,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:39:00,4001,单线,4075.988,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:39:00,4001,单线,4075.892,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:39:00,4001,单线,4076.932,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:40:00,4001,单线,4075.451,103_6418,73,3,3,1,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,-1.8817781046762932e-08,0.0,abnormal
2024-01-12 16:40:00,4001,单线,4074.849,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:40:00,4001,单线,4075.483,103_6418,73,4,4,1,线路问题,0.85,3天窗口复现,2,2,4.6008698638809786e-07,0.0,abnormal
2024-01-12 16:43:00,4001,单线,4071.719,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:43:00,4001,单线,4071.625,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:43:00,4001,单线,4070.922,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:43:00,4001,单线,4071.341,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:43:00,4001,单线,4071.75,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:44:00,4001,单线,4069.909,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:44:00,4001,单线,4070.191,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:44:00,4001,单线,4069.598,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:44:00,4001,单线,4070.097,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:44:00,4001,单线,4069.941,103_6418,76,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:44:00,4001,单线,4070.003,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:45:00,4001,单线,4069.41,103_6418,79,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:45:00,4001,单线,4068.997,103_6418,79,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:45:00,4001,单线,4069.441,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:45:00,4001,单线,4068.333,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:45:00,4001,单线,4068.461,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:46:00,4001,单线,4067.504,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:46:00,4001,单线,4067.82,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.254,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4065.942,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.378,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.879,103_6418,76,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,-5.862351975612621e-08,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.316,103_6418,76,4,4,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.662,103_6418,76,3,4,0,设备或干扰,0.7,仅同设备重复,1,1,1.7587055926837846e-07,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.817,103_6418,76,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4065.849,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.91,103_6418,76,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,-1.1724703951225227e-07,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.941,103_6418,76,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,-1.1724703951225227e-07,0.0,abnormal
2024-01-12 16:47:00,4001,单线,4066.724,103_6418,76,4,4,1,设备或干扰,0.7,仅同设备重复,1,1,3.517411185367569e-07,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4065.319,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.69,103_6418,78,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.532,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.658,103_6418,78,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4065.13,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.91,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.786,103_6418,78,3,3,1,设备或干扰,0.7,仅同设备重复,1,1,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4065.35,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.721,103_6418,78,2,4,0,设备或干扰,0.7,仅同设备重复,1,1,1.054481546572935e-06,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4065.225,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.817,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:48:00,4001,单线,4064.408,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.181,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4064.314,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.78,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4064.345,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.687,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.149,103_6418,74,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.589,103_6418,74,4,4,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.336,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.43,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.243,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.117,103_6418,74,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.368,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.936,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4064.189,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.399,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.62,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.274,103_6418,74,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.527,103_6418,74,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.305,103_6418,74,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.843,103_6418,75,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.496,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:49:00,4001,单线,4063.212,103_6418,74,3,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:50:00,4001,单线,4061.983,103_6418,79,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:50:00,4001,单线,4062.427,103_6418,78,4,4,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:50:00,4001,单线,4062.52,103_6418,78,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:50:00,4001,单线,4062.707,103_6418,77,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-12 16:50:00,4001,单线,4062.992,103_6418,75,2,4,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
